date,foreign_brand_id,foreign_partner_id,foreign_campaign_id,foreign_landing_id,traffic_source,device_type,user_agent_family,os_family,country,all_clicks,unique_clicks,registrations_count,ftd_count,deposits_count,cr,cftd,cd,rftd
2025-05-01,114,149232,269435,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-01,114,149232,290117,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-01,114,149232,351501,5769,"",Phone,Instagram,Android,AU,0,0,0,0,6,0,0,0,0
2025-05-01,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,5,0,0,0,0
2025-05-01,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,27,0,0,0,0
2025-05-01,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-01,114,149232,378945,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,8,0,0,0,0,0,0,0,0
2025-05-01,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,20,0,0,0,0
2025-05-01,114,149232,385364,5769,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,6,1,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Computer,Chrome,Windows,AU,1,0,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,16,8,4,1,2,50,12.5,25,25
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile iOS,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,12,9,2,0,2,22.22,0,22.22,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Instagram,iOS,AU,6,2,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Mobile Safari,iOS,AU,12,3,0,1,1,0,33.33,33.33,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Phone,Mobile Safari UI/WKWebView,iOS,AU,73,13,6,3,3,46.15,23.08,23.08,50
2025-05-01,114,149232,441627,5769,fb_android_pwa,Tablet,Facebook,iOS,AU,2,2,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,5769,fb_android_pwa,Tablet,Mobile Safari,iOS,AU,1,1,1,0,0,100,0,0,0
2025-05-01,114,149232,441627,10107,fb_android_pwa,Computer,FacebookBot,Other,US,4,4,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,10107,fb_android_pwa,Phone,Chrome Mobile,Android,AU,31,0,0,1,1,0,0,0,0
2025-05-01,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,28,15,4,2,13,26.67,13.33,86.67,50
2025-05-01,114,149232,441627,10107,fb_android_pwa,Phone,Instagram,iOS,AU,35,30,10,2,2,33.33,6.67,6.67,20
2025-05-01,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,15,0,0,1,1,0,0,0,0
2025-05-01,114,149232,441627,10107,fb_android_pwa,Tablet,Instagram,iOS,AU,1,1,1,0,0,100,0,0,0
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Chrome Mobile,Android,AU,16,11,6,1,2,54.55,9.09,18.18,16.67
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Facebook,iOS,AU,17,12,5,2,2,41.67,16.67,16.67,40
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Instagram,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Instagram,iOS,AU,2,2,0,0,0,0,0,0,0
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Mobile Safari,iOS,AU,9,5,4,0,0,80,0,0,0
2025-05-01,114,149232,441627,11763,fb_android_pwa,Phone,Mobile Safari UI/WKWebView,iOS,AU,54,5,3,2,4,60,40,80,66.67
2025-05-01,114,149232,441631,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-01,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,9,0,0,0,0
2025-05-01,114,153278,336226,5769,"",Phone,Chrome Mobile WebView,Android,DE,0,0,0,0,4,0,0,0,0
2025-05-01,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,4,0,0,0,0
2025-05-01,114,153278,336226,5769,"",Phone,Samsung Internet,Android,DE,0,0,0,0,5,0,0,0,0
2025-05-01,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,11,0,0,0,0,0,0,0,0
2025-05-01,114,153278,336226,5769,fb,Phone,Samsung Internet,Android,DE,1,0,0,0,0,0,0,0,0
2025-05-01,114,153278,336227,5769,"",Phone,Chrome Mobile,Android,CA,0,0,0,0,1,0,0,0,0
2025-05-01,114,153278,346143,5769,"",Computer,Chrome,Linux,AU,0,0,0,0,5,0,0,0,0
2025-05-01,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,30,0,0,0,0
2025-05-01,114,153278,346143,5769,"",Phone,Facebook,Android,AU,0,0,0,0,3,0,0,0,0
2025-05-01,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,10,0,0,0,0
2025-05-01,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,29,0,0,0,0
2025-05-01,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,14,0,0,1,2,0,0,0,0
2025-05-01,114,153278,346143,5769,fb_android,Phone,Facebook,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-01,114,153278,360313,5769,"",Phone,Facebook,Android,CH,0,0,0,0,14,0,0,0,0
2025-05-01,114,153278,360313,5769,fb,Phone,Chrome Mobile,Android,CH,1,0,0,0,0,0,0,0,0
2025-05-01,114,153278,434960,5769,fb,Phone,Chrome Mobile,Android,AT,1,0,0,0,0,0,0,0,0
2025-05-01,114,153278,434962,5769,"",Phone,Mobile Safari,iOS,AT,0,0,0,0,5,0,0,0,0
2025-05-01,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,12,0,0,0,0,0,0,0,0
2025-05-01,202,149232,320295,4586,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-01,202,149232,320302,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-01,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,9,0,0,0,0
2025-05-01,202,149232,383387,4586,"",Phone,Facebook,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-01,202,149232,383387,4586,fb_android_pwa,Phone,Chrome Mobile,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-01,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,13,0,0,0,0
2025-05-01,202,149232,392925,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,11,0,0,0,0
2025-05-01,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,15,0,0,0,0,0,0,0,0
2025-05-01,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-01,202,153278,346144,4586,"",Tablet,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-01,202,153278,346144,4586,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-02,114,149232,290117,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-02,114,149232,296837,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,2,0,0,0,0
2025-05-02,114,149232,351501,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-02,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-02,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,19,0,0,0,0
2025-05-02,114,149232,378945,5769,"",Phone,Facebook,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-02,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-02,114,149232,378945,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,6,2,0,0,0,0,0,0,0
2025-05-02,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,8,0,0,0,0
2025-05-02,114,149232,385364,5769,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,5,0,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,8,3,2,0,0,66.67,0,0,0
2025-05-02,114,149232,441627,5769,fb_android_pwa,Computer,Chrome,Windows,AU,4,0,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,3,0,0,0,2,0,0,0,0
2025-05-02,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-02,114,149232,441627,5769,fb_android_pwa,Phone,Mobile Safari,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,5769,fb_android_pwa,Phone,Mobile Safari UI/WKWebView,iOS,AU,27,8,2,0,0,25,0,0,0
2025-05-02,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,3,0,1,0,0,0,0,0,0
2025-05-02,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,8,3,2,1,2,66.67,33.33,66.67,50
2025-05-02,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,10,5,2,0,0,40,0,0,0
2025-05-02,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,2,0,1,1,1,0,0,0,100
2025-05-02,114,149232,441627,10107,fb_android_pwa,Phone,Chrome Mobile,Android,AU,6,2,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,11,6,1,0,15,16.67,0,250,0
2025-05-02,114,149232,441627,10107,fb_android_pwa,Phone,Instagram,iOS,AU,28,24,7,1,1,29.17,4.17,4.17,14.29
2025-05-02,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,5,1,0,0,1,0,0,100,0
2025-05-02,114,149232,441627,10107,fb_android_pwa,Tablet,Facebook,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,10107,fb_android_pwa,Tablet,Instagram,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,10108,fb,Phone,Chrome Mobile,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,10108,fb,Phone,Facebook,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,4,1,0,0,0,0,0,0,0
2025-05-02,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,19,10,7,0,0,70,0,0,0
2025-05-02,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,7,4,1,0,0,25,0,0,0
2025-05-02,114,149232,441627,11763,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,11,4,2,0,0,50,0,0,0
2025-05-02,114,149232,441627,11763,fb_android_pwa,Phone,Chrome Mobile,Android,AU,4,0,0,1,6,0,0,0,0
2025-05-02,114,149232,441627,11763,fb_android_pwa,Phone,Facebook,iOS,AU,15,7,1,0,1,14.29,0,14.29,0
2025-05-02,114,149232,441627,11763,fb_android_pwa,Phone,Instagram,iOS,AU,10,7,3,1,1,42.86,14.29,14.29,33.33
2025-05-02,114,149232,441627,11763,fb_android_pwa,Phone,Mobile Safari,iOS,AU,3,2,1,1,1,50,50,50,100
2025-05-02,114,149232,441627,11763,fb_android_pwa,Phone,Mobile Safari UI/WKWebView,iOS,AU,11,5,4,1,5,80,20,100,25
2025-05-02,114,149232,441631,10108,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,2,0,0,0,0
2025-05-02,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,7,0,0,0,0
2025-05-02,114,153278,336226,5769,"",Phone,Chrome Mobile WebView,Android,DE,0,0,0,0,9,0,0,0,0
2025-05-02,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,2,0,0,0,0
2025-05-02,114,153278,336226,5769,"",Phone,Samsung Internet,Android,DE,0,0,0,0,5,0,0,0,0
2025-05-02,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,36,0,0,0,0,0,0,0,0
2025-05-02,114,153278,336227,5769,"",Phone,Chrome Mobile,Android,CA,0,0,0,0,1,0,0,0,0
2025-05-02,114,153278,346143,5769,"",Computer,Chrome,Linux,AU,0,0,0,0,4,0,0,0,0
2025-05-02,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,13,0,0,0,0
2025-05-02,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-02,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,24,0,0,0,0
2025-05-02,114,153278,346143,5769,fb_android,Phone,Chrome,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-02,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,25,0,0,0,2,0,0,0,0
2025-05-02,114,153278,346143,5769,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-02,114,153278,360313,5769,"",Phone,Facebook,Android,CH,0,0,0,0,13,0,0,0,0
2025-05-02,114,153278,424557,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,9,0,0,0,0
2025-05-02,114,153278,434960,5769,fb,Phone,Chrome Mobile,Android,AT,3,0,0,0,0,0,0,0,0
2025-05-02,114,153278,434960,5769,fb,Phone,Samsung Internet,Android,AT,1,0,0,0,0,0,0,0,0
2025-05-02,114,153278,434962,5769,"",Phone,Mobile Safari,iOS,AT,0,0,0,0,4,0,0,0,0
2025-05-02,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,7,0,0,0,0,0,0,0,0
2025-05-02,202,149232,320302,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,11,0,0,0,0
2025-05-02,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,15,0,0,0,0
2025-05-02,202,149232,383387,4586,"",Phone,Facebook,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-02,202,149232,383387,4586,fb_android_pwa,Phone,Chrome Mobile,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-02,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,9,0,0,0,0
2025-05-02,202,149232,392925,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,8,0,0,0,0
2025-05-02,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,20,0,0,0,0,0,0,0,0
2025-05-02,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-02,202,153278,346144,4586,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-02,202,153278,359288,4586,"",Phone,Mobile Safari,iOS,FR,0,0,0,0,1,0,0,0,0
2025-05-03,114,149232,290117,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-03,114,149232,296837,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-03,114,149232,351501,5769,"",Phone,Samsung Internet,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-03,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,1,7,0,0,0,0
2025-05-03,114,149232,378945,5769,"",Phone,Facebook,Android,AU,0,0,0,0,4,0,0,0,0
2025-05-03,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-03,114,149232,378945,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,5,3,0,0,0,0,0,0,0
2025-05-03,114,149232,378945,10107,fb_android_pwa,Phone,Chrome Mobile,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-03,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,7,0,0,0,0
2025-05-03,114,149232,385364,10107,fb_ios,Phone,Chrome Mobile,Android,AU,1,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Computer,Chrome,Windows,AU,2,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,6,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Phone,Facebook,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Phone,Instagram,iOS,AU,3,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,6,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,49,13,7,1,1,53.85,7.69,7.69,14.29
2025-05-03,114,149232,441627,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,1,1,0,0,0,0
2025-05-03,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,17,0,0,0,0
2025-05-03,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,10,2,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,5,5,4,2,5,80,40,100,50
2025-05-03,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,7,6,2,0,0,33.33,0,0,0
2025-05-03,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,8,1,1,1,1,100,100,100,100
2025-05-03,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-03,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,0,0,0,0,6,0,0,0,0
2025-05-03,114,149232,441627,11763,fb,Computer,FacebookBot,Other,US,3,3,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,5,1,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,24,19,3,1,1,15.79,5.26,5.26,33.33
2025-05-03,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,7,7,2,0,0,28.57,0,0,0
2025-05-03,114,149232,441627,11763,fb,Phone,Mobile Safari,iOS,AU,2,2,0,0,0,0,0,0,0
2025-05-03,114,149232,441627,11763,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,57,9,7,2,4,77.78,22.22,44.44,28.57
2025-05-03,114,149232,441627,11763,fb,Tablet,Instagram,iOS,AU,4,1,1,0,0,100,0,0,0
2025-05-03,114,149232,441631,5769,fb_android_pwa,Phone,Chrome Mobile,Android,AU,2,0,0,0,0,0,0,0,0
2025-05-03,114,149232,441631,10108,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-03,114,149232,441631,10108,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,1,1,0,0,0,0
2025-05-03,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,5,0,0,0,0
2025-05-03,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,5,0,0,0,0
2025-05-03,114,153278,336226,5769,"",Phone,Samsung Internet,Android,DE,0,0,0,0,5,0,0,0,0
2025-05-03,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,4,1,0,0,0,0,0,0,0
2025-05-03,114,153278,336226,5769,fb,Phone,Instagram,iOS,DE,1,1,0,0,0,0,0,0,0
2025-05-03,114,153278,336226,5769,fb,Phone,Mobile Safari,iOS,DE,1,1,0,0,0,0,0,0,0
2025-05-03,114,153278,336226,5769,fb,Phone,Samsung Internet,Android,DE,2,0,0,0,0,0,0,0,0
2025-05-03,114,153278,336227,5769,"",Phone,Mobile Safari,iOS,CA,0,0,0,0,1,0,0,0,0
2025-05-03,114,153278,346143,5769,"",Computer,Chrome,Linux,AU,0,0,0,0,3,0,0,0,0
2025-05-03,114,153278,346143,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,14,0,0,0,0
2025-05-03,114,153278,346143,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,7,0,0,0,0
2025-05-03,114,153278,346143,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,17,0,0,0,0
2025-05-03,114,153278,346143,5769,fb_android,Phone,Chrome Mobile,Android,AU,13,1,0,0,0,0,0,0,0
2025-05-03,114,153278,346143,5769,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,1,1,0,0,0,0,0,0,0
2025-05-03,114,153278,360313,5769,"",Phone,Facebook,Android,CH,0,0,0,0,11,0,0,0,0
2025-05-03,114,153278,424557,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,9,0,0,0,0
2025-05-03,114,153278,434960,5769,fb,Phone,Chrome Mobile,Android,AT,2,1,1,0,0,100,0,0,0
2025-05-03,114,153278,434962,5769,"",Phone,Mobile Safari,iOS,AT,0,0,0,0,4,0,0,0,0
2025-05-03,114,153278,434962,5769,fb_ios,Phone,Mobile Safari,iOS,AT,6,0,0,0,0,0,0,0,0
2025-05-03,202,149232,320295,4586,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-03,202,149232,320302,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-03,202,149232,383387,4586,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,19,0,0,0,0
2025-05-03,202,149232,383387,4586,fb_android_pwa,Phone,Samsung Internet,Android,AU,1,1,0,0,0,0,0,0,0
2025-05-03,202,149232,385365,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,7,0,0,0,0
2025-05-03,202,149232,392925,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,11,0,0,0,0
2025-05-03,202,149232,392925,4586,fb_ios,Phone,Mobile Safari UI/WKWebView,iOS,AU,15,0,0,0,0,0,0,0,0
2025-05-03,202,153278,346144,4586,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,18,0,0,0,0
2025-05-03,202,153278,346144,4586,"",Tablet,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-03,202,153278,346144,4586,fb_android,Phone,Mobile Safari UI/WKWebView,iOS,AU,9,1,0,0,0,0,0,0,0
2025-05-03,202,153278,359288,4586,"",Phone,Mobile Safari,iOS,FR,0,0,0,0,2,0,0,0,0
2025-05-04,114,149232,290117,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-04,114,149232,296837,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-04,114,149232,351501,8957,"",Phone,Chrome Mobile WebView,Android,AU,0,0,0,0,3,0,0,0,0
2025-05-04,114,149232,378945,5769,"",Phone,Chrome Mobile,Android,AU,0,0,0,0,10,0,0,0,0
2025-05-04,114,149232,378945,5769,"",Phone,Facebook,iOS,AU,0,0,0,0,1,0,0,0,0
2025-05-04,114,149232,378945,5769,"",Phone,Samsung Internet,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-04,114,149232,385364,5769,"",Phone,Mobile Safari UI/WKWebView,iOS,AU,0,0,0,0,10,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Computer,Chrome,Windows,AU,2,0,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Phone,Chrome Mobile,Android,AU,12,1,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Phone,Facebook,iOS,AU,1,0,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Phone,Instagram,iOS,AU,2,0,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Phone,Mobile Safari,iOS,AU,5,0,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,8,0,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,5769,fb_android_pwa,Phone,Edge Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-04,114,149232,441627,5769,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-04,114,149232,441627,10107,fb,Phone,Chrome Mobile,Android,AU,11,2,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,10107,fb,Phone,Facebook,iOS,AU,6,5,2,0,1,40,0,20,0
2025-05-04,114,149232,441627,10107,fb,Phone,Instagram,iOS,AU,18,10,4,1,1,40,10,10,25
2025-05-04,114,149232,441627,10107,fb,Phone,Mobile Safari,iOS,AU,6,1,1,0,0,100,0,0,0
2025-05-04,114,149232,441627,10107,fb_android_pwa,Phone,Facebook,iOS,AU,0,0,0,0,3,0,0,0,0
2025-05-04,114,149232,441627,10107,fb_android_pwa,Phone,Instagram,iOS,AU,0,0,0,0,5,0,0,0,0
2025-05-04,114,149232,441627,10107,fb_android_pwa,Phone,Mobile Safari,iOS,AU,0,0,0,0,4,0,0,0,0
2025-05-04,114,149232,441627,11763,fb,Phone,Chrome Mobile,Android,AU,3,1,0,0,0,0,0,0,0
2025-05-04,114,149232,441627,11763,fb,Phone,Facebook,iOS,AU,34,19,7,2,4,36.84,10.53,21.05,28.57
2025-05-04,114,149232,441627,11763,fb,Phone,Instagram,iOS,AU,5,4,2,1,1,50,25,25,50
2025-05-04,114,149232,441627,11763,fb,Phone,Mobile Safari,iOS,AU,2,2,1,0,0,50,0,0,0
2025-05-04,114,149232,441627,11763,fb,Phone,Mobile Safari UI/WKWebView,iOS,AU,17,5,3,1,1,60,20,20,33.33
2025-05-04,114,149232,441627,11763,fb_android_pwa,Phone,Chrome Mobile,Android,AU,0,0,0,0,1,0,0,0,0
2025-05-04,114,153278,336226,5769,"",Phone,Chrome Mobile,Android,DE,0,0,0,0,6,0,0,0,0
2025-05-04,114,153278,336226,5769,"",Phone,Chrome Mobile WebView,Android,DE,0,0,0,0,3,0,0,0,0
2025-05-04,114,153278,336226,5769,"",Phone,Mobile Safari,iOS,DE,0,0,0,0,17,0,0,0,0
2025-05-04,114,153278,336226,5769,"",Phone,Samsung Internet,Android,DE,0,0,0,0,5,0,0,0,0
2025-05-04,114,153278,336226,5769,fb,Phone,Chrome Mobile,Android,DE,3,1,0,0,0,0,0,0,0
